worker_index,env_index,episode_id,episode_len,local_ep_idx,pid,demand_total,demand_power_0,demand_power_1,demand_power_2,orders_total,orders_power_0,orders_power_1,orders_power_2,orders_base_u1_total,orders_base_u1_power_0,shipments_total,shipments_power_0,shipments_power_1,shipments_power_2,shipments_fair_total,shipments_fair_power_0,shipments_fair_power_1,shipments_fair_power_2,shipments_base_u_total,shipments_base_u_power_0,shipments_base_u_power_1,shipments_base_u_power_2,shortage_total,shortage_power_0,shortage_power_1,shortage_power_2,served_total,served_power_0,served_power_1,served_power_2,inventory_total,inventory_power_0,inventory_power_1,inventory_power_2,next_inventory_total,next_inventory_power_0,next_inventory_power_1,next_inventory_power_2,fill_rate_total,fill_rate_power_0,fill_rate_power_1,fill_rate_power_2,omega_total,omega_power_0,omega_power_1,omega_power_2,weight_total,weight_power_0,weight_power_1,weight_power_2,price,supply,mu_c,mu_u,g_u,g_c,jain,system_profit_ep,coal_profit_ep,coal_profit_norm_ep,power_profit_total_ep,power_profit_norm_total_ep,shortage_rate,shortage_norm,fairness_penalty,unsold,ep_total_shortage_rate,ep_system_profit,ep_coal_profit_norm_sum,ep_coal_profit_norm_mean,ep_power_profit_norm_total_sum,ep_power_profit_norm_total_mean,ep_shortage_norm_mean,ep_fairness_penalty_mean,ep_avg_jain,ep_inventory_violation_rate,ep_order_cv,ep_demand_cv,ep_bullwhip_ratio,ep_u1_shortage_rate,ep_ordinary_shortage_rate,ep_mean_mu_c,ep_mean_mu_u,ep_mean_g_u,ep_mean_g_c,ep_mean_fill_rate,ep_mean_unsold,ep_mean_trust_u,ep_mean_trust_c
1.0,0.0,877324116.0,156.0,0.0,9526.0,3.599999964237213,1.199999988079071,1.199999988079071,1.199999988079071,6.25381668141255,2.084491239908414,2.185251919504924,1.9840735219992125,0.8347396644262167,0.8347396644262167,3.068628252476442,1.0140779407169573,1.0498466776857056,1.0047036340737787,3.068628252476442,1.0140779407169573,1.0498466776857056,1.0047036340737787,2.829325577799374,0.4905872682216935,1.2111940804200294,1.1275442291576512,0.5181133258037078,0.18512722582389146,0.13931394654970902,0.19367215343010732,3.0818866405827112,1.0148727628283012,1.0606860423890443,1.0063278353653657,2.249591656984427,0.8174390647655878,0.6856779012924585,0.7464746909263806,5.31821990915789,1.8315170042407818,1.735524579978142,1.7511783249389667,1.9997154421722279,0.677268691551991,0.6636421727255369,0.6588045778946999,9.155527841586332,3.0748087733219833,3.096290355309462,2.984428712954888,3.0,1.0,1.0,1.0,1.0,3.4049999237060544,0.0,0.0,0.0,0.0,0.9838737240069347,110.39567080616952,138.36440241813665,46.1214674727122,-27.968731611967087,-27.968731611967087,0.13175481031567743,0.13175481065736103,0.016126275993065344,0.3363717229702533,0.14392036970596545,110.39567080616952,46.1214674727122,0.2956504325173859,-27.968731611967087,-0.17928674110235313,0.13175481065736103,0.016126275993065344,0.9838737240069347,0.8290598290598291,0.5762822054287058,0.16666665792528076,3.4576934139224296,0.15427268971089664,0.1387442096995176,0.0,0.0,0.0,0.0,0.6665718140574093,0.3363717229702533,0.0,0.0
1.0,0.0,1116735496.0,156.0,1.0,9526.0,3.599999964237213,1.199999988079071,1.199999988079071,1.199999988079071,6.06471388003765,1.9274331197524681,2.088227022534762,2.04905373775042,0.969790525161303,0.969790525161303,2.965942860551131,0.9683682256593154,0.9847206202311776,1.0128540146606377,2.965942860551131,0.9683682256593154,0.9847206202311776,1.0128540146606377,2.846811625533379,0.6228479775003134,1.1157737703373034,1.1081898776957622,0.6206816152120248,0.2205200019555214,0.2109838747061216,0.18917773855038178,2.9793183493595095,0.979479986983232,0.98901611358787,1.0108222487884073,2.0666564924594684,0.6046176682680081,0.7184240374809656,0.7436147867104946,5.032599360276109,1.572985896983972,1.703144666691048,1.7564687966010892,2.119147339883523,0.7163488484728031,0.6967107383295511,0.7060877530811689,8.676829313620543,2.7019562744177303,2.9886416288522573,2.986231410350555,3.0,1.0,1.0,1.0,1.0,3.4049999237060544,0.0,0.0,0.0,0.0,0.9774001013892484,12.058708691597007,131.95683398246769,43.985611327489224,-119.89812529087067,-119.89812529087067,0.1576784748125849,0.1576784752210003,0.022599898610751692,0.4390571136505176,0.17241156149080297,12.058708691597007,43.985611327489224,0.28195904697108476,-119.89812529087067,-0.7685777262235299,0.1576784752210003,0.022599898610751692,0.9774001013892484,0.8525641025641025,0.6676796163641555,0.16666665792528076,4.00607790829697,0.1837666701120091,0.16673400717544326,0.0,0.0,0.0,0.0,0.706382446627841,0.4390571136505176,0.0,0.0
1.0,0.0,1163876028.0,156.0,2.0,9526.0,3.599999964237213,1.199999988079071,1.199999988079071,1.199999988079071,6.055353964368503,1.997277218179825,2.0328403940567603,2.025236352131917,0.8515937909101828,0.8515937909101828,2.9989474412077706,1.0091593465529,0.9846022483916619,1.0051858462632084,2.9989474412077706,1.0091593465529,0.9846022483916619,1.0051858462632084,2.8061760299098797,0.5363091678382494,1.1127534347753494,1.1571134272962809,0.5938544705128058,0.18475696673760048,0.2123022545606662,0.19679524921453917,3.006145495276612,1.0152430215563912,0.9876977341870466,1.0032047395331738,2.057591241139632,0.7145239588541862,0.680277725824943,0.6627895564605029,5.056538685415991,1.7236833024340181,1.6648799753150878,1.667975407666885,2.066430712070985,0.6849036909257754,0.695929141380848,0.6855978797643613,8.792874545623095,2.9635136754084854,2.9059083461761475,2.9234525240384617,3.0,1.0,1.0,1.0,1.0,3.4049999237060544,0.0,0.0,0.0,0.0,0.9823470591970087,37.47014475107195,134.01632005214694,44.67210668404898,-96.54617530107498,-96.54617530107498,0.15070245240138175,0.15070245279122554,0.01765294080299116,0.4060525308052698,0.16495957677823492,37.47014475107195,44.67210668404898,0.28635965823108317,-96.54617530107498,-0.618885739109455,0.15070245279122554,0.01765294080299116,0.9823470591970087,0.8461538461538461,0.6213904027677288,0.16666665792528076,3.7283426121516623,0.15396414046927212,0.17045729492845718,0.0,0.0,0.0,0.0,0.6888102373569949,0.4060525308052698,0.0,0.0
1.0,0.0,1506705061.0,156.0,3.0,9526.0,3.599999964237213,1.199999988079071,1.199999988079071,1.199999988079071,6.251912005054645,2.063647157106644,2.2242677295819306,1.9639971183660703,0.8786664666273655,0.8786664666273655,3.0339309916449473,1.0153644195733926,1.068918773235801,0.9496477988357537,3.0339309916449473,1.0153644195733926,1.068918773235801,0.9496477988357537,2.8344510172087793,0.5295794748295194,1.2414823543662443,1.0633891880130157,0.5529536757713709,0.1751476201491478,0.12719591764303353,0.2506101379791896,3.0470462889912038,1.0248523684075246,1.0728040705793178,0.9493898500043613,1.9933985295968177,0.7014105335260049,0.7351783254207709,0.556809670650042,5.027329524119313,1.716774953576999,1.8040970977968895,1.5064574727454247,2.0109191632423644,0.6642785825981543,0.6561095759463615,0.6905310046978486,8.904183545937904,3.0001185666292143,3.146025163240922,2.758039816067769,3.0,1.0,1.0,1.0,1.0,3.4049999237060544,0.0,0.0,0.0,0.0,0.9705385107280861,77.88367503523828,136.19929358005527,45.39976452668509,-58.31561854481697,-58.31561854481697,0.143428441518683,0.14342844189942192,0.029461489271913895,0.37106898067853383,0.1535982447929517,77.88367503523828,45.39976452668509,0.2910241315813147,-58.31561854481697,-0.3738180675949806,0.14342844189942192,0.029461489271913895,0.9705385107280861,0.8760683760683761,0.5581561655595078,0.16666665792528076,3.3489371690031593,0.1459563515664391,0.15741919140220753,0.0,0.0,0.0,0.0,0.6703063877474549,0.37106898067853383,0.0,0.0
1.0,0.0,1851209551.0,156.0,4.0,9526.0,3.599999964237213,1.199999988079071,1.199999988079071,1.199999988079071,6.887078162569266,2.2429049488825674,2.2974415532289405,2.346731660457758,0.9447319163725927,0.9447319163725927,3.15181432533054,0.9990485001068848,1.054432392024841,1.0983334331988142,3.15181432533054,0.9990485001068848,1.054432392024841,1.0983334331988142,2.9489678354301034,0.49687980332125264,1.2069984433265069,1.245089588782344,0.4466385115415622,0.19298364222049713,0.14812303468202934,0.10553183463903573,3.153361452027009,1.0070163454764929,1.0518769526328795,1.0944681539176366,2.195750281596795,0.6070677424088503,0.7973084824207501,0.7913740567671947,5.347564607190016,1.6061162436619782,1.8517408733948684,1.8897074901331694,1.916962444782257,0.6365934781348094,0.6459599804992859,0.6344089861481618,9.851838150849709,3.139086562089431,3.345039773445863,3.367711815314415,3.0,1.0,1.0,1.0,1.0,3.4049999237060544,0.0,0.0,0.0,0.0,0.981891197264465,178.68190862417225,143.5552122163773,47.85173740545909,35.12669640779495,35.12669640779495,0.11045796446059505,0.11045796473730841,0.018108802735535032,0.25318566163380934,0.12406625443626784,178.68190862417225,47.85173740545909,0.30674190644525057,35.12669640779495,0.2251711308191984,0.11045796473730841,0.018108802735535032,0.981891197264465,0.8354700854700855,0.5733366877730247,0.16666665792528076,3.440020307061418,0.1608197034394237,0.10568952993088536,0.0,0.0,0.0,0.0,0.6389874815940857,0.25318566163380934,0.0,0.0
1.0,0.0,250515587.0,156.0,5.0,9526.0,3.599999964237213,1.199999988079071,1.199999988079071,1.199999988079071,7.1768234215485744,2.385075197005883,2.385361745189398,2.4063864793532934,0.8561729811705076,0.8561729811705076,3.1511496977003004,1.0465021561831236,1.0570999067276716,1.0475476347895052,3.1511496977003004,1.0465021561831236,1.0570999067276716,1.0475476347895052,2.982137364651769,0.470415683893057,1.2619662968776164,1.2497553838810955,0.44309671032123077,0.15231880469199938,0.14145779456847754,0.14932011106075385,3.1569032543249285,1.047681183864673,1.058542193653874,1.0506798768063816,2.15332732292322,0.6673876016567915,0.8971126690889016,0.5888270521775271,5.304477011190895,1.71388975597727,1.9542125709450398,1.636374684268585,1.7750241791781707,0.5900950993482883,0.5969748373788136,0.5879542424510686,10.050354541876377,3.2799548552586484,3.5328096533432984,3.2375900332744303,3.0,1.0,1.0,1.0,1.0,3.4049999237060544,0.0,0.0,0.0,0.0,0.9869519056814143,182.69980488061907,143.51374057769777,47.83791352589925,39.186064302921295,39.186064302921295,0.11075398155039114,0.11075398183160697,0.01304809431858576,0.25385028108572344,0.12308242075419756,182.69980488061907,47.83791352589925,0.3066532918326875,39.186064302921295,0.2511927198905211,0.11075398183160697,0.01304809431858576,0.9869519056814143,0.8333333333333334,0.5229767664585815,0.16666665792528076,3.137860763327,0.12693233849751173,0.12115746187920161,0.0,0.0,0.0,0.0,0.5916747263927236,0.25385028108572344,0.0,0.0
1.0,0.0,379386581.0,156.0,6.0,9526.0,3.599999964237213,1.199999988079071,1.199999988079071,1.199999988079071,7.073191983577533,2.287547915409773,2.426424358899777,2.359219709267983,0.9082404879423288,0.9082404879423288,3.069474427668282,1.0184559357257035,1.0240551816263737,1.026963310316205,3.069474427668282,1.0184559357257035,1.0240551816263737,1.026963310316205,2.9137874705394586,0.5105537377262058,1.1999235845481355,1.2033101482651172,0.5238165163841003,0.17620417819573328,0.16945460324104017,0.17815773494732687,3.076183446378519,1.023795809190816,1.030545384867881,1.0218422523198218,1.855403728210009,0.6047410070896149,0.6801667114098867,0.5704960097105075,4.9248781556275505,1.6231969461943476,1.704221894373544,1.5974593150596588,1.818145733135633,0.6063923194813423,0.6109993525613577,0.6007540610929331,9.641058946267153,3.1448293366493325,3.31043909681149,3.18579051280633,3.0,1.0,1.0,1.0,1.0,3.4049999237060544,0.0,0.0,0.0,0.0,0.9830906212362519,106.1113203263283,138.41720307827,46.139067692756655,-32.30588275194168,-32.30588275194168,0.1354421250311186,0.13544212538934622,0.016909378763747967,0.3355255571695474,0.14550458932733965,106.1113203263283,46.139067692756655,0.2957632544407478,-32.30588275194168,-0.20708899199962616,0.13544212538934622,0.016909378763747967,0.9830906212362519,0.8867521367521367,0.5648421766973236,0.16666665792528076,3.3890532379340748,0.14683681661395995,0.14483847568012534,0.0,0.0,0.0,0.0,0.6060485777118777,0.3355255571695474,0.0,0.0
1.0,0.0,815117930.0,156.0,7.0,9526.0,3.599999964237213,1.199999988079071,1.199999988079071,1.199999988079071,6.668543421687224,2.2059926142295203,2.1330385574927697,2.3295122499649343,0.891147093130992,0.891147093130992,3.0588949118406537,1.0159045566852467,0.9617028606530184,1.0812874945023885,3.0588949118406537,1.0159045566852467,0.9617028606530184,1.0812874945023885,2.838347618491986,0.4773497058986089,1.1224267283120217,1.2385711842813554,0.5316648208178006,0.17913458859309173,0.23549164755222124,0.1170385846724877,3.0683351423209295,1.0208653988650975,0.9645083403358092,1.0829614031200225,2.155376415222119,0.7586199878117977,0.5851477667307242,0.8116086606795971,5.214271326525471,1.774524548640236,1.546850627240462,1.892896150644773,1.896218718913121,0.6329315623793846,0.6346450818654819,0.6286420746682546,9.606367571231646,3.2006288507045846,2.96846718665881,3.437271533868252,3.0,1.0,1.0,1.0,1.0,3.4049999237060544,0.0,0.0,0.0,0.0,0.9847733857814058,97.37221025466921,137.75704156398777,45.91901385466258,-40.38483130931854,-40.38483130931854,0.13643411109109513,0.1364341114487624,0.015226614218594016,0.3461050649483997,0.14768467391387477,97.37221025466921,45.91901385466258,0.29435265291450374,-40.38483130931854,-0.25887712377768296,0.1364341114487624,0.015226614218594016,0.9847733857814058,0.8226495726495726,0.5713794726336445,0.16666665792528076,3.4282770156092215,0.149278825302554,0.1468875982155693,0.0,0.0,0.0,0.0,0.6320729063043737,0.3461050649483997,0.0,0.0
1.0,0.0,483526399.0,156.0,8.0,9526.0,3.599999964237213,1.199999988079071,1.199999988079071,1.199999988079071,8.075557860426414,2.6676799127688775,2.7183862179517746,2.6894917297057614,0.9178092097624754,0.9178092097624754,3.1898192748642313,1.0366289949952028,1.0936478594294152,1.059542420439613,3.1898192748642313,1.0366289949952028,1.0936478594294152,1.059542420439613,3.0083572226636206,0.41605185279742074,1.3045413423425112,1.2877640275236888,0.3959199430850836,0.16423000739170954,0.0977447720674368,0.13394516362593725,3.2040800215342107,1.035769981260483,1.102255215629553,1.0660548246441743,2.264778034045146,0.6403338336027585,0.8754310141771268,0.7490131862652607,5.454597300061812,1.6769628278337991,1.969078867099224,1.8085556051287897,1.6703244880414927,0.5665240280139141,0.5475350033778411,0.5562654566497375,11.01455252751326,3.525835019655717,3.8297299330051127,3.65898757485243,3.0,1.0,1.0,1.0,1.0,3.4049999237060544,0.0,0.0,0.0,0.0,0.9922544286030662,228.60385649800304,145.9267224311829,48.642240810394284,82.67713406682014,82.67713406682014,0.09762545861421712,0.09762545885785472,0.007745571396933873,0.2151807042268606,0.1099777630586514,228.60385649800304,48.642240810394284,0.3118092359640659,82.67713406682014,0.5299816286334624,0.09762545885785472,0.007745571396933873,0.9922544286030662,0.7927350427350427,0.5503546416588375,0.16666665792528076,3.302128023144077,0.13685834084534593,0.0965374741620077,0.0,0.0,0.0,0.0,0.5567748293471642,0.2151807042268606,0.0,0.0
1.0,0.0,621842760.0,156.0,9.0,9526.0,3.599999964237213,1.199999988079071,1.199999988079071,1.199999988079071,7.818425766168496,2.558632240845607,2.5989744250590983,2.660819100263791,0.7707941822516613,0.7707941822516613,3.205965680987365,1.0690338948789315,1.0507143888718042,1.0862173972366294,3.205965680987365,1.0690338948789315,1.0507143888718042,1.0862173972366294,2.9199573900849103,0.334840611835273,1.289479933368663,1.2956368448809745,0.3777946092379399,0.12905011841884026,0.1426831697806334,0.10606132103846623,3.2222053561455164,1.0709498705199132,1.0573168185849984,1.0939386670406048,2.5135008218960886,0.8810509993479803,0.8195678614653074,0.8128819610828009,5.719466508199007,1.9500848938448307,1.8702822563548882,1.899099357999288,1.7241516555540073,0.5721683038923985,0.5755187303591998,0.576464621302409,10.944938437296795,3.6760743183967395,3.5765699591392126,3.692294159760842,3.0,1.0,1.0,1.0,1.0,3.4049999237060544,0.0,0.0,0.0,0.0,0.986893167618795,245.15588414192203,146.93425786018378,48.978085953394576,98.22162628173828,98.22162628173828,0.09304118976077182,0.09304118999259876,0.01310683238120495,0.19903430220408314,0.10494294805118473,245.15588414192203,48.978085953394576,0.313962089444837,98.22162628173828,0.6296258094983224,0.09304118999259876,0.01310683238120495,0.986893167618795,0.7756410256410257,0.5477661248820072,0.16666665792528076,3.2865969216685147,0.10754176641162026,0.1036435388681293,0.0,0.0,0.0,0.0,0.5747172185180024,0.19903430220408314,0.0,0.0
